,Accx,Accy,Accz,Gyrx,Gyry,Gyrz,Entr
665,-3.449093651,1.901860644,-13.969676,0.00582,0.00116,-0.00698,1
666,-3.372116242,1.784535883,-13.76610538,-0.00116,0.00116,-0.00931,1
667,-3.668019034,1.596716789,-13.8802744,0.00233,0.00116,-0.00931,1
668,-3.961592196,1.533753231,-13.83164907,-0.00698,0.00116,-0.01047,1
669,-4.273830292,1.694144428,-13.79741734,0.00116,0.00233,-0.00698,1
670,-4.43192954,1.540310364,-13.53690213,-0.00349,0,-0.00465,1
671,-4.553024994,1.526222812,-13.33984631,0,0.00116,-0.00698,1
672,-4.585508321,1.465207437,-13.23611929,0.00233,0.00116,-0.00582,1
673,-4.669831969,1.279996055,-12.9528573,-0.00116,0.00116,-0.0128,1
674,-4.76523801,1.255578585,-12.93094023,0.00116,0.00116,-0.00814,1
675,-4.430136103,1.32332778,-13.10242387,-0.00349,0.00116,-0.00814,1
676,-4.299145446,1.229891333,-13.2434841,0,-0.00233,-0.00582,1
677,-4.27105956,1.299681388,-13.40875536,0,0,-0.01047,1
678,-4.210321009,1.096062699,-13.50780161,0.00116,0.00116,-0.00698,1
679,-4.050915963,0.981674293,-13.59247434,0,-0.00233,-0.00582,1
680,-4.044154912,0.880648389,-13.93648736,0.00349,-0.00233,-0.00465,1
681,-3.93519773,1.195168284,-14.17113684,0.00233,0.00233,-0.00931,1
682,-3.675188217,1.335006171,-14.2926552,0.00582,0.00233,-0.00931,1
683,-3.555873376,1.326682933,-14.35102241,0.00349,0.00349,-0.00931,1
684,-3.572396,1.110733212,-14.53286678,0.00116,-0.00116,-0.00931,1
685,-3.458886704,1.075769443,-14.53785803,-0.00349,0.00116,-0.00698,1
686,-3.125849042,1.173170436,-14.6104002,0.00233,0,-0.01047,1
687,-3.015155022,1.246223045,-14.70065273,0,-0.00233,-0.01164,1
688,-3.051566399,1.184250532,-14.62664609,0.00233,0,-0.01164,1
689,-2.948903519,1.42505215,-14.44681337,0.00698,0.00233,-0.00698,1
690,-2.701999792,1.401812579,-14.60673332,0.00349,0,-0.00582,1
691,-2.792994824,1.365605973,-14.59146399,-0.00116,-0.00116,-0.01164,1
692,-2.914101586,1.411335326,-14.59211983,0.00349,0.00116,-0.01164,1
693,-2.961861158,1.40373162,-14.37155735,0.00233,0.00116,-0.00814,1
694,-3.246170864,1.637601582,-14.23969283,0.00698,0.00233,-0.00698,1
695,-3.449764708,1.677213394,-13.94726879,0,0,-0.01047,1
696,-3.505340048,2.116556718,-13.69174829,-0.00233,-0.00116,-0.00582,1
697,-3.392751327,2.234693777,-13.90066302,0.00233,0,-0.00931,1
698,-3.520512311,2.260591053,-13.64362699,0.00233,0.00233,-0.00698,1
699,-3.440892831,2.296890936,-13.26537878,-0.00116,-0.00233,-0.00698,1
700,-3.70392192,2.082376132,-12.93193902,0.00814,0,-0.01047,1
701,-3.561836527,2.025817301,-12.71410191,0.00349,0.00233,-0.00582,1
702,-3.671892977,2.162970051,-12.27056112,0.00465,0.00116,-0.00582,1
703,-3.726458084,2.373729753,-11.92304968,0.00233,-0.00465,-0.00931,1
704,-3.410575399,2.568617431,-11.76848217,0.00233,-0.00116,-0.00814,1
705,-3.47595118,2.566737597,-11.85506042,0.00116,-0.00116,-0.00931,1
706,-3.350823253,2.402562992,-12.13966093,0.00698,0.00233,-0.00582,1
707,-3.341364473,2.393150541,-12.35511134,-0.00116,0,-0.00814,1
708,-3.19477547,2.095411901,-12.50678561,0.00233,0,-0.00931,1
709,-3.136544158,1.870262335,-12.49346567,0.00582,-0.00116,-0.00698,1
710,-3.015140551,1.588795329,-12.83092514,0.00116,0.00116,-0.00698,1
711,-2.815826002,1.525612982,-12.79025335,0.00233,0.00116,-0.00582,1
712,-2.953391641,1.386277297,-13.07931063,-0.00349,0.00116,-0.00814,1
713,-3.077676795,1.084919968,-13.17623289,-0.00116,0,-0.00582,1
714,-3.292695459,1.254359921,-13.33431575,0.00116,0.00116,-0.00814,1
715,-3.610499721,1.212552584,-13.31697516,0.00116,0.00116,-0.00698,1
716,-3.894566417,1.007453335,-13.3060797,-0.00116,0,-0.00814,1
717,-4.028465867,1.00845427,-13.23860509,-0.00116,0.00116,-0.01164,1
718,-3.891684589,0.820854368,-13.33010867,-0.00116,0,-0.00931,1
719,-3.685859539,0.744537483,-13.38006236,0.00349,0.00116,-0.01164,1
720,-3.678892611,0.823268955,-13.36933802,-0.00233,0,-0.00814,1
721,-3.898332633,0.635283495,-13.64642094,0.00349,0.00116,-0.00931,1
722,-4.09516893,0.702254585,-13.81333873,0,0,-0.00814,1
723,-4.247440061,0.797542775,-13.9076262,0,0,-0.00465,1
724,-4.248404461,0.742543801,-13.85959385,0.00116,0,-0.00931,1
725,-4.157078228,0.830135067,-14.12778563,0.00233,-0.00116,-0.00698,1
726,-4.402042403,0.855343009,-14.30880688,0.00349,-0.00116,-0.01047,1
727,-4.451090526,0.838606132,-13.97385222,0.00233,-0.00116,-0.00582,1
728,-4.657380953,0.896148158,-13.88549621,0.00582,0,-0.01047,1
729,-4.429151744,0.937799426,-13.71194453,0.00349,0.00116,-0.00814,1
730,-4.47453974,1.025399982,-13.50689672,0.00582,-0.00233,-0.00465,1
731,-4.588274199,1.078962961,-13.3594932,0.00116,0,-0.00698,1
732,-4.60653223,1.156632994,-13.37948616,0,0,-0.00698,1
733,-4.634449603,1.034666067,-13.25812058,0,-0.00116,-0.00814,1
734,-4.714513653,1.103566145,-13.26760847,0.00116,-0.00349,-0.00698,1
735,-4.709902787,1.369651447,-13.1187355,-0.00465,0.00582,-0.00698,1
736,-4.681144249,1.350830826,-12.87896682,0.00582,0,-0.01164,1
737,-4.674599033,1.246530312,-12.93076964,0.00582,0.00116,-0.01164,1
738,-4.629935872,1.099992798,-13.13921793,0.00233,0.00116,-0.01047,1
739,-4.635799513,1.182425585,-12.87526431,-0.00233,0.00116,-0.00931,1
740,-4.595710775,1.187698787,-12.97006539,0.00233,0,-0.00582,1
741,-4.738598513,1.143089834,-13.01396334,-0.00116,-0.00233,-0.00931,1
742,-4.82952662,1.205550346,-12.89030552,0.00349,-0.00116,-0.00931,1
743,-4.742039673,1.52695065,-12.68288458,-0.00116,0,-0.00814,1
744,-4.594513627,1.489709847,-13.0426993,-0.00116,0.00116,-0.01047,1
745,-4.745413114,1.391806291,-12.99330553,0.00116,0,-0.00349,1
746,-4.717699008,1.335483561,-13.11730451,-0.00233,-0.00233,-0.00698,1
747,-4.873196893,1.08719351,-12.88230004,0.00465,0.00116,-0.00698,1
748,-5.009714259,1.139024411,-12.7773417,0.00116,0,-0.00814,1
749,-4.96013429,1.162383766,-12.91087289,-0.00116,0,-0.00931,1
750,-4.67546257,1.26685932,-13.20293614,0,0.00116,-0.00698,1
751,-4.371667535,1.238846718,-13.48873049,-0.00349,-0.00116,-0.00698,1
752,-4.290845415,1.341768026,-13.74477982,0.00349,-0.00116,-0.00814,1
753,-4.245232564,1.276178096,-13.73801962,0.00349,0.00116,-0.00814,1
754,-4.405523452,1.241386619,-14.0834883,0.00116,0.00233,-0.00931,1
755,-4.3158737,1.304523827,-14.17223381,0,-0.00349,-0.01047,1
756,-4.444566734,1.587132533,-14.16414939,0.00116,0.00116,-0.00931,1
757,-4.354619065,1.462772678,-14.1582769,-0.00116,-0.00116,-0.00931,1
758,-4.244931071,1.628038118,-14.20972859,0.00116,0.00349,-0.00931,1
759,-4.367562339,1.714419383,-14.29576814,-0.00116,-0.00233,-0.00931,1
760,-4.37511906,1.830851037,-14.36937702,0.00116,0,-0.01164,1
761,-4.532494535,1.829976131,-14.34423678,0,0,-0.00931,1
762,-4.647631655,1.910806321,-14.16867746,0.00116,0.00116,-0.00698,1
763,-4.68668259,1.883641334,-14.33757817,0.00698,0,-0.00698,1
764,-4.807425715,1.756366998,-14.59272264,0.00233,0,-0.01164,1
765,-4.724716809,1.771656592,-14.49464835,0,-0.00233,-0.01047,1
766,-4.750229091,1.660284853,-14.3783366,-0.00233,0.00116,-0.00814,1
767,-4.664732619,1.68327422,-14.26224995,0.00116,-0.00233,-0.00814,1
768,-4.448597058,1.56789295,-14.24258425,-0.00116,0.00116,-0.00582,1
769,-4.637036048,1.675136809,-13.90473242,0,-0.00233,-0.00698,1
770,-4.443211725,1.533682858,-14.01768823,0.00582,0.00349,-0.00931,1
771,-4.498928433,1.552383957,-13.89688171,0,0,-0.01164,1
772,-4.342990244,1.466426275,-13.8239285,0.00582,0.00233,-0.00698,1
773,-4.254906712,1.500528445,-13.72352767,0,0,-0.00814,1
774,-4.013957216,1.372238024,-13.62131453,0,-0.00116,-0.00931,1
775,-4.078657452,1.450294954,-13.43607986,0,0,-0.00698,1
776,-4.004160787,1.483477249,-13.50398709,0.00349,0,-0.00814,1
777,-4.015137985,1.381336587,-13.47905806,-0.00233,0,-0.00931,1
778,-3.832613453,1.387311323,-13.678143,0.00233,0.00116,-0.00814,1
779,-3.919050388,1.358503158,-14.10710954,-0.00465,-0.00116,-0.00931,1
780,-4.234851498,1.344688937,-14.42725492,-0.00116,0.00116,-0.00931,1
781,-4.350421141,1.453498034,-14.47359935,0.00465,0.00116,-0.00931,1
782,-4.351484757,1.48154132,-14.74250399,0.00233,0.00116,-0.00931,1
783,-4.01910529,1.550029094,-14.66211976,0.00349,-0.00233,-0.01047,1
784,-3.881521914,1.666239292,-14.3869605,0.00465,0,-0.00582,1
785,-3.886039708,1.674139462,-14.31962677,0.00233,0.00116,-0.00931,1
786,-3.704138714,1.92968297,-14.41569654,0.00233,-0.00116,-0.00698,1
787,-3.527765782,1.971749744,-14.06094773,0,0,-0.00814,1
788,-3.674165565,2.062774544,-13.92944854,0.00349,0.00116,-0.00698,1
789,-3.868211646,1.925337975,-13.70361028,-0.00233,-0.00233,-0.00698,1
790,-3.809334964,1.852837933,-13.41952208,0,0,-0.00582,1
791,-3.980634478,1.765733017,-13.23513263,0.00465,0.00349,-0.00698,1
792,-3.957661465,1.763929201,-13.27356641,0.00465,0.00233,-0.00931,1
793,-4.092194561,1.7634472,-13.03378644,-0.00116,-0.00116,-0.01047,1
794,-4.080627566,1.596091039,-13.06422145,0.00116,0.00116,-0.00698,1
795,-4.074841403,1.541450826,-12.78001452,-0.00116,0.00116,-0.00582,1
796,-4.049889158,1.427648641,-12.33598144,-0.00233,0.00116,-0.00931,1
797,-4.01896808,1.340212837,-12.06106974,0.00465,-0.00116,-0.00698,1
798,-3.835606144,1.233941635,-11.99258541,0.00116,0,-0.00582,1
799,-3.783625574,1.293177693,-11.81810721,0.00116,0.00116,-0.00814,1
800,-3.6758295,1.402980338,-11.72251304,0.00465,0,-0.00931,1
801,-3.596674829,1.388484771,-11.45728365,0.00349,-0.00116,-0.01047,1
802,-3.703191519,1.494636788,-11.48953381,-0.00116,0.00116,-0.00582,1
803,-3.620365863,1.669780783,-11.84012406,0,0.00349,-0.00814,1
804,-3.513482813,1.498559436,-11.92304857,0.00233,0,-0.00931,1
805,-3.447568971,1.637965257,-12.276387,0.00582,0.00116,-0.01164,1
806,-3.546913784,1.608272937,-12.69293845,0.00349,0.00233,-0.01047,1
807,-3.702820707,1.560346399,-13.11300024,0.00116,-0.00233,-0.00465,1
808,-3.835847238,1.377871406,-13.42886448,0.00698,0,-0.00814,1
809,-3.635754891,1.243003786,-13.40618328,-0.00465,-0.00233,-0.00698,1
810,-3.636631581,1.287233707,-13.87074358,0.00233,0.00233,-0.00814,1
811,-3.628492338,1.201542027,-14.02633987,0.00233,0.00233,-0.0128,1
812,-3.578343689,1.095532276,-13.96564593,0.00233,-0.00116,-0.00814,1
813,-3.471016329,1.217604932,-14.20221647,0.00349,0,-0.00582,1
814,-3.35603862,1.322038886,-14.35439116,0.00814,0.00349,-0.00814,1
815,-3.442456928,1.24525435,-14.10193339,0.00465,-0.00116,-0.00698,1
816,-3.427606933,1.174739647,-14.02140372,0.00116,0.00116,-0.00582,1
817,-3.550589502,0.915842825,-14.06520424,0.00233,0.00116,-0.00931,1
818,-3.944279238,0.73286918,-13.91274533,-0.00349,-0.00116,-0.00582,1
819,-4.296486118,0.789120476,-13.50529974,0.00349,0,-0.00931,1
820,-4.414515765,0.650434831,-13.29932948,0.00116,0.00233,-0.01164,1
821,-4.484327811,0.708053296,-13.15716698,0,0.00233,-0.0128,1
822,-4.458208677,0.516278544,-13.02656674,0,0,-0.00814,1
823,-4.720368753,0.811685622,-12.81648,-0.00116,0,-0.00814,1
824,-4.603421899,0.509683062,-12.84998366,-0.00465,-0.00349,-0.00931,1
825,-4.74460608,0.637941835,-12.86043499,-0.00116,0.00116,-0.01164,1
826,-4.752743956,0.766718401,-12.787033,-0.00116,0.00116,-0.00931,1
827,-4.488119249,1.117704814,-12.7626998,0.00116,-0.00233,-0.01047,1
828,-4.181792861,1.133038649,-12.58858515,0.00698,0.00233,-0.00931,1
829,-4.035819108,1.447128739,-12.31257624,0.00233,0,-0.01164,1
830,-3.700127318,1.513569117,-12.3565928,-0.00233,-0.00233,-0.01164,1
831,-3.236704264,1.360701223,-11.97469551,0.00349,0,-0.00698,1
832,-2.850914354,1.201723079,-12.05188475,0.00698,0.00698,-0.00931,1
833,-2.769429093,1.13786177,-12.16993394,-0.00116,-0.00116,-0.00814,1
834,-2.622789808,1.091487967,-12.39747833,-0.00116,0,-0.01047,1
835,-2.547243391,1.296056354,-12.6496844,0.01047,0.00465,-0.00698,1
836,-2.381190149,1.291802077,-12.80041051,0.00465,-0.00116,-0.00465,1
837,-2.3412341,1.056666977,-12.97907394,0.00582,0,-0.01047,1
838,-2.402505035,0.987236433,-13.03852469,0,0.00116,-0.00931,1
839,-2.379372133,0.91284411,-13.16556915,0.00116,0,-0.00814,1
840,-2.36857611,1.122618264,-13.31823796,0.00582,0,-0.00698,1
841,-2.590097297,1.066984152,-13.18678857,0,-0.00116,-0.00698,1
842,-2.972410042,1.019127958,-13.05097733,0.00233,0.00116,-0.00814,1
843,-3.300900046,0.931751236,-13.13179763,0.00116,0,-0.00698,1
844,-3.36939969,0.924356831,-12.79766539,-0.00349,0,-0.01047,1
845,-3.663749221,1.093747777,-12.86769011,0.00233,-0.00116,-0.01164,1
846,-3.734669627,1.074899549,-12.82736309,0.00116,0,-0.01164,1
847,-3.747455,1.219167272,-12.90746397,0.00233,-0.00116,-0.00582,1
848,-3.839522742,1.05900446,-12.84125019,0.00814,0.00116,-0.00814,1
849,-4.156727437,1.297535251,-12.84618583,0.00349,-0.00116,-0.01047,1
850,-4.114077942,1.070309629,-13.07693322,0.00116,0.00233,-0.00698,1
851,-4.236248127,0.984108252,-13.47358602,0.00349,0.00116,-0.00698,1
852,-4.266195584,0.883536125,-13.66309148,-0.00116,-0.00116,-0.00698,1
853,-4.531954551,0.951768836,-13.63842141,0.00349,0.00465,-0.00582,1
854,-4.546163881,1.212879009,-13.8350562,0.00116,0.00116,-0.00814,1
855,-4.53710265,1.221895465,-13.87552148,0.00116,0,-0.01047,1
856,-4.621829146,1.288144675,-14.50510294,0.00116,0.00233,-0.00814,1
857,-4.351809424,1.427017639,-14.81854183,0.00931,0.00116,-0.00931,1
858,-4.005107878,1.393192535,-14.91103596,-0.00116,-0.00116,-0.00814,1
859,-3.689296699,1.559552772,-15.43753693,0.00233,-0.00116,-0.00465,1
860,-3.672238783,1.601098706,-15.70580007,0.00116,-0.00233,-0.00814,1
861,-3.658599369,1.54741033,-15.90365981,0.00582,0.00116,-0.00698,1
862,-3.578373615,1.371196884,-15.67593942,0.00116,0,-0.00698,1
863,-3.312505854,1.239249813,-15.46553717,-0.00465,0.00116,-0.00698,1
864,-3.351515856,1.173360122,-15.31823608,0.00465,-0.00116,-0.01047,1
865,-3.337029985,1.105507974,-14.94582244,-0.00233,-0.00233,-0.00931,1
866,-3.363789896,1.045502719,-14.66479366,0.00116,-0.00116,-0.01047,1
867,-3.358757927,1.372474311,-14.54475394,0.00465,-0.00116,-0.00582,1
868,-3.350196036,1.405641713,-14.24789029,-0.00116,0.00233,-0.01047,1
869,-3.318855662,1.266855636,-13.83175926,0.00465,0.00349,-0.00698,1
870,-3.237940803,1.287228929,-13.7134576,0.00233,0.00465,-0.00582,1
871,-3.435997928,1.398199875,-13.51883421,0.00349,0,-0.00931,1
872,-3.754528119,1.350798473,-13.248534,0.00233,0,-0.00814,1
873,-3.884767798,1.4199791,-12.99913138,0,0,-0.00814,1
874,-3.716269855,1.265912242,-13.05901496,0.00233,-0.00116,-0.00931,1
875,-3.687051257,1.497606507,-13.05998986,0.00116,0,-0.00931,1
876,-3.675876018,1.405950322,-13.02512343,-0.00116,0.00233,-0.00814,1
877,-3.670689561,1.533278868,-13.34934428,-0.00116,0,-0.01164,1
878,-3.559113267,1.328060735,-13.40489465,-0.00233,0.00116,-0.00931,1
879,-3.561653074,1.541523911,-13.74172571,-0.00233,0,-0.00465,1
880,-3.835324316,1.635608004,-13.9133791,-0.00116,0.00116,-0.00814,1
881,-3.943256382,1.981746369,-14.36276791,0.00116,0,-0.00814,1
882,-4.084190608,2.307414228,-14.4908784,-0.00349,-0.00233,-0.00582,1
883,-4.152910483,2.537310979,-14.52515687,0.00465,0.00116,-0.00698,1
884,-4.290392811,2.689947661,-14.76797403,-0.00465,-0.00349,-0.01047,1
885,-4.302895644,2.550534156,-14.63211611,-0.00233,0,-0.00582,1
886,-4.489251366,2.379634765,-14.97063803,0.00233,0,-0.00931,1
887,-4.64358422,2.508441033,-14.92580273,0.00116,0.00116,-0.00814,1
888,-4.51498651,2.749004136,-14.8623764,0.00698,0.00233,-0.00465,1
889,-4.424985241,2.836049941,-14.65295477,-0.00233,-0.00233,-0.00931,1
890,-4.508832147,2.755070347,-14.37100057,0,-0.00233,-0.00814,1
891,-4.327024949,2.55932963,-14.40835693,0.00582,0.00116,-0.00931,1
892,-4.234170958,2.377226715,-14.26217006,0,0.00116,-0.00698,1
893,-3.92512837,2.126798629,-14.00695608,-0.00116,0,-0.00698,1
894,-3.812157507,2.116108664,-13.73767702,0.00349,-0.00116,-0.00582,1
895,-3.756414959,1.850352295,-13.5851633,0.00233,0.00116,-0.00698,1
896,-3.896668013,1.81956659,-13.38486606,0.00582,-0.00233,-0.00233,1
897,-3.74768096,1.599209418,-13.32141211,0.00116,0.00233,-0.00931,1
898,-3.643818286,1.355539089,-13.29821452,-0.00233,0,-0.00931,1
899,-3.580166977,1.356491184,-13.42995847,0.00698,0,-0.00582,1
900,-3.546321598,1.2084881,-13.33212906,0.00931,0.00233,-0.01164,1
901,-3.543990703,1.225610794,-13.25921676,0,-0.00233,-0.00931,1
902,-3.595388807,1.255218318,-13.09354949,0.00349,0.00116,-0.00698,1
903,-3.557653497,1.642940533,-13.21532324,0,-0.00116,-0.00931,1
904,-3.257881967,1.557249533,-13.66284406,0.00349,-0.00116,-0.01047,1
905,-3.029992286,1.575554912,-13.78136644,-0.00465,-0.00233,-0.00814,1
906,-2.879620245,1.71048997,-13.7587421,0.00116,-0.00116,-0.01047,1
907,-2.817398163,1.988497697,-13.60807839,0.00116,-0.00116,-0.01047,1
908,-2.549954343,2.158745154,-13.54616531,-0.00582,0.00116,-0.00698,1
909,-2.460621582,2.363122825,-13.38423944,0.00233,0.00233,-0.00582,1
910,-2.441238019,2.468745679,-13.51355124,-0.00233,0.00116,-0.01047,1
911,-2.366108881,2.532784138,-13.29847266,0.00349,0,-0.01047,1
912,-2.22840061,2.397185701,-13.06708822,0.00349,0.00233,-0.00349,1
913,-2.334485074,2.403619888,-12.76463281,0.00465,0.00116,-0.00814,1
914,-2.641839207,2.22973234,-12.46703372,0.00582,0,-0.00698,1
915,-2.721533365,1.85863453,-12.41269987,-0.00349,0.00116,-0.01164,1
916,-2.711816714,1.666486836,-12.50860716,0.00698,0.00116,-0.00698,1
917,-2.656348386,1.363160044,-12.26437846,0,0,-0.00465,1
918,-2.531304177,1.165697275,-12.15029437,0.00116,0.00116,-0.00698,1
919,-2.33874605,0.763627735,-12.24281317,0.00233,0.00233,-0.00814,1
920,-2.325794105,0.56412014,-12.39763898,-0.00116,0,-0.00698,1
921,-2.170261296,0.374200844,-12.47181268,-0.00349,-0.00116,-0.01164,1
922,-1.809592983,0.079459816,-12.58339952,0.00233,0.00116,-0.00814,1
923,-1.72955938,0.158061231,-12.55863608,-0.00465,0.00116,-0.01047,1
924,-1.815743881,0.379911404,-12.43029186,0.00349,0.00116,-0.01047,1
925,-1.937854974,0.69760036,-12.1409908,0.00116,-0.00116,-0.00931,1
926,-2.157097155,0.897643908,-11.99049213,0.00116,0.00116,-0.00931,1
927,-2.261476395,1.099668256,-11.85802274,0.00233,-0.00116,-0.00698,1
928,-2.290869681,1.169393769,-11.87838818,0.00116,-0.00233,-0.00931,1
929,-2.485753444,1.681854894,-11.98562752,0.00465,-0.00233,-0.00931,1
930,-2.685573945,1.787911503,-12.03020567,0.00698,0.00233,-0.01164,1
931,-2.71775897,1.845030941,-12.34421491,0.00465,0.00233,-0.00814,1
932,-2.856747748,1.773381921,-12.41869769,0.00116,-0.00233,-0.00814,1
933,-3.064730259,2.001115975,-12.85524135,0.00116,-0.00116,-0.00814,1
934,-3.474915263,2.003743083,-12.87811472,0.00349,0.00116,-0.00814,1
935,-3.735314475,2.184349753,-12.92611365,0.00349,0.00116,-0.01047,1
936,-3.614112755,2.67766981,-12.77574217,-0.00698,-0.00465,-0.00814,1
937,-3.70481727,2.804419514,-12.81749312,0,0.00116,-0.00814,1
938,-3.844426284,2.720360281,-13.16161599,0.00116,-0.00116,-0.00931,1
939,-3.92300493,2.577108969,-13.31404983,0.00116,0,-0.00582,1
940,-3.916277903,2.431984834,-13.50794467,0.00233,0.00233,-0.01164,1
941,-3.778654386,2.438393901,-13.39896219,0.00931,0.00116,-0.00931,1
942,-3.78528723,2.440978629,-13.51037929,0.00116,0.00233,-0.00931,1
943,-3.510785246,2.274478318,-13.3458437,0.00698,0.00349,-0.00931,1
944,-3.601943877,2.121538217,-13.23326202,0.00582,0.00233,-0.00814,1
945,-3.489097821,1.959266663,-13.42558021,0.00233,0.00233,-0.00931,1
946,-3.638239899,1.677546641,-13.6233604,0.00233,-0.00116,-0.00698,1
947,-3.578264424,1.45945801,-14.02795703,0.00465,0.00233,-0.00582,1
948,-3.553034313,1.604833854,-14.07006175,0.00465,0.00349,-0.00698,1
949,-3.430744816,1.681056439,-14.10151259,0,0.00116,-0.00698,1
950,-3.398889282,1.78756458,-13.99771743,0.00465,-0.00116,-0.0128,1
951,-3.062901682,1.598466485,-13.77937282,-0.00465,-0.00233,-0.00698,1
952,-2.945354147,1.439699022,-13.8573606,0,0.00349,-0.01164,1
953,-2.745254326,1.558661385,-13.70602573,0.00116,0.00116,-0.00814,1
954,-2.540997311,1.468995229,-13.63048539,0.00116,-0.00233,-0.00698,1
955,-2.43086614,1.405736214,-13.39385986,0.00582,0,-0.01047,1
956,-2.532169984,1.455255288,-13.06594792,0.00233,0,-0.00814,1
957,-2.64271253,1.653351161,-12.84307347,0.00116,0.00116,-0.00349,1
958,-2.886605523,1.501110497,-12.7822923,0.00349,0,-0.0128,1
959,-3.046911579,1.324696529,-12.43376521,-0.00233,-0.00233,-0.00814,1
960,-3.577750975,1.295270645,-12.34283593,0.00116,0,-0.00698,1
961,-3.86192945,1.502640568,-12.44935796,0.00116,-0.00233,-0.00814,1
962,-4.077145659,1.573242844,-12.54991539,-0.00116,0,-0.00582,1
963,-4.309943836,1.784447455,-12.791869,0.00116,-0.00116,-0.00931,1
964,-4.52498288,1.820697471,-12.92583435,0.00349,0.00233,-0.00814,1
965,-4.54281632,1.845314949,-12.98962962,0.00233,0,-0.00931,1
966,-4.623932464,1.819217683,-12.96947913,0.00931,0.00116,-0.00931,1
967,-4.813999743,1.771622141,-12.74602058,-0.00233,0.00116,-0.01047,1
968,-4.961638138,1.622287094,-12.78468535,0.00349,0.00116,-0.01164,1
969,-4.830989401,1.539476426,-13.06832563,0.00931,0.00116,-0.00814,1
970,-4.756257912,1.479190526,-13.0485213,-0.00116,0.00116,-0.00814,1
971,-4.835918716,1.523065549,-12.86539702,0,-0.00116,-0.00931,1
972,-4.621119719,1.542919985,-12.97421286,-0.00116,0.00116,-0.00814,1
973,-4.475062944,1.418263822,-13.20291873,-0.00116,-0.00116,-0.00582,1
974,-4.530695312,1.27048479,-13.22299181,0.00349,0.00233,-0.00931,1
975,-4.301858661,1.037550251,-13.47237875,0,0.00116,-0.00582,1
976,-4.051275205,0.808492572,-13.71556032,0.00349,0.00233,-0.00814,1
977,-3.790099167,0.596760545,-13.93701825,-0.00116,0.00116,-0.00349,1
978,-3.529800101,0.415178871,-14.12193345,0.00814,0.00116,-0.00814,1
979,-3.281681353,0.275312734,-14.25695361,0.00233,0.00116,-0.01164,1
980,-3.056404488,0.186866141,-14.3309241,0.00349,0.00233,-0.01164,1
981,-2.863540174,0.157137968,-14.3355532,-0.00349,0,-0.00698,1
982,-2.711155603,0.190552222,-14.26599059,0.00582,0.00233,-0.00814,1
983,-2.605456815,0.288281236,-14.1212962,-0.00116,0,-0.00582,1
984,-2.550491738,0.447984022,-13.90477038,0.00349,0.00116,-0.00931,1
985,-2.547940341,0.663670457,-13.62413439,-0.00349,-0.00116,-0.00931,1
986,-2.596994834,0.925730708,-13.29150908,0.00349,0,-0.00582,1
987,-2.694349837,1.221109567,-12.92322019,0.00116,0.00233,-0.00814,1
988,-2.834316872,1.533698482,-12.53933669,0.00233,0.00116,-0.00814,1
989,-3.00907629,1.844918577,-12.16297752,0.00465,0,-0.00698,1
990,-3.209070016,2.134520322,-11.81935278,-0.00116,-0.00116,-0.00582,1
991,-3.423587494,2.381672633,-11.53445191,-0.00116,0.00116,-0.00814,1
992,-3.641495011,2.566257537,-11.33347842,0,0,-0.00814,1
993,-3.852167527,2.670484836,-11.23889016,0,0,-0.0128,1
994,-4.046685674,2.680828431,-11.26805433,0.00349,-0.00116,-0.00814,1
995,-4.219137162,2.590228937,-11.43055604,0.00116,0.00233,-0.00814,1
996,-4.368283761,2.400680091,-11.72505802,0.00233,0.00233,-0.00814,1
997,-4.499370793,2.126191519,-12.13566974,0.00465,0.00349,-0.00698,1
998,-4.62630053,1.796022716,-12.62802134,0.00349,-0.00116,-0.00814,1
999,-4.773964447,1.458537724,-13.14450909,0,-0.00116,-0.00582,1
1000,-4.981018962,1.185152126,-13.59951712,0.00349,0,-0.01047,1
1001,-5.302822251,1.075080616,-13.87355286,-0.00116,0,-0.00582,1